YMD,PM2.5,PM10,sensor
2020-06-01T14:00:00Z,1.1233092366284938,5.918629390834024,metone
2020-06-01T15:00:00Z,1.0299131169364986,4.6256463869229805,metone
2020-06-01T16:00:00Z,1.3791384305969283,6.266367186880167,metone
2020-06-01T17:00:00Z,1.465175587773129,7.288772724169777,metone
2020-06-01T18:00:00Z,1.254881659725185,4.606786433638756,metone
2020-06-01T19:00:00Z,1.245802085528429,4.570361422512526,metone
2020-06-01T20:00:00Z,1.617058267639855,5.580463743223784,metone
2020-06-01T21:00:00Z,2.1905959511342266,5.869023384683282,metone
2020-06-01T22:00:00Z,2.2670192275304,5.2585124746178975,metone
2020-06-01T23:00:00Z,2.5487910301343555,5.490897622584335,metone
2020-06-02T00:00:00Z,2.730310918809145,5.239336201241617,metone
2020-06-02T01:00:00Z,2.628789665083173,4.712666747997073,metone
2020-06-02T02:00:00Z,2.59286717878176,4.783885710239847,metone
2020-06-02T03:00:00Z,2.5066797910702885,4.824051231922811,metone
2020-06-02T04:00:00Z,2.7084990685353016,5.5669910435001295,metone
2020-06-02T05:00:00Z,3.608564104828247,9.27947586218223,metone
2020-06-02T06:00:00Z,3.1187015742333197,6.427463985245001,metone
2020-06-02T07:00:00Z,3.2143038869874254,8.880696708746145,metone
2020-06-02T08:00:00Z,3.302260289585095,10.563407027365448,metone
2020-06-02T09:00:00Z,2.684634460224575,7.772833189302595,metone
2020-06-02T10:00:00Z,2.370622895044333,8.462856146627887,metone
2020-06-02T11:00:00Z,2.5009335331218763,10.296434910723637,metone
2020-06-02T12:00:00Z,3.0585568485347507,13.422963409918726,metone
2020-06-02T13:00:00Z,3.0596190080845846,14.98047103557201,metone
2020-06-02T14:00:00Z,2.759070278436127,12.92905299709262,metone
2020-06-02T15:00:00Z,2.206936540138234,9.90582805315588,metone
2020-06-02T16:00:00Z,1.961018212289883,7.893563327543764,metone
2020-06-02T17:00:00Z,2.1476899197266044,9.058804985533266,metone
2020-06-02T18:00:00Z,2.681829233805789,11.382442435362384,metone
2020-06-02T19:00:00Z,3.23148334051114,11.437159072571834,metone
2020-06-02T20:00:00Z,2.375402856901078,7.056737193905032,metone
2020-06-02T21:00:00Z,3.0113402027169327,9.594034645138874,metone
2020-06-02T22:00:00Z,2.5641246639655244,6.689457315143279,metone
2020-06-02T23:00:00Z,2.605777684184144,6.92286316983536,metone
2020-06-03T00:00:00Z,2.8620213451988747,6.651127333370825,metone
2020-06-03T01:00:00Z,3.2667300197872966,6.5953135078861775,metone
2020-06-03T02:00:00Z,3.429307315550384,6.794716520009721,metone
